,date,year,month,value,state,area,supersector,industry,data_type
231,2019-04-01,2019,04,2781.8,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
232,2019-05-01,2019,05,2801.7,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
233,2019-06-01,2019,06,2818.6,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
234,2019-07-01,2019,07,2795.3,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
235,2019-08-01,2019,08,2790.8,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
236,2019-09-01,2019,09,2787.6,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
237,2019-10-01,2019,10,2807.4,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
238,2019-11-01,2019,11,2821.6,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
239,2019-12-01,2019,12,2815.8,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
240,2020-01-01,2020,01,2743.8,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
241,2020-02-01,2020,02,2759.0,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
242,2020-03-01,2020,03,2743.3,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
243,2020-04-01,2020,04,2397.9,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
244,2020-05-01,2020,05,2438.8,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
245,2020-06-01,2020,06,2503.7,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
246,2020-07-01,2020,07,2559.8,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
247,2020-08-01,2020,08,2571.4,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
248,2020-09-01,2020,09,2588.9,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
249,2020-10-01,2020,10,2618.1,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
250,2020-11-01,2020,11,2628.5,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
251,2020-12-01,2020,12,2630.2,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
252,2021-01-01,2021,01,2572.5,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
253,2021-02-01,2021,02,2583.6,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
254,2021-03-01,2021,03,2610.4,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
255,2021-04-01,2021,04,2640.3,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
256,2021-05-01,2021,05,2662.8,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
257,2021-06-01,2021,06,2672.6,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
258,2021-07-01,2021,07,2690.4,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
259,2021-08-01,2021,08,2688.9,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
260,2021-09-01,2021,09,2683.8,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
261,2021-10-01,2021,10,2711.4,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
262,2021-11-01,2021,11,2727.8,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
263,2021-12-01,2021,12,2740.7,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
264,2022-01-01,2022,01,2657.1,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
265,2022-02-01,2022,02,2689.0,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
266,2022-03-01,2022,03,2688.3,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
267,2022-04-01,2022,04,2723.4,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
268,2022-05-01,2022,05,2742.9,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
269,2022-06-01,2022,06,2738.6,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
270,2022-07-01,2022,07,2759.2,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
271,2022-08-01,2022,08,2751.5,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
272,2022-09-01,2022,09,2755.3,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
273,2022-10-01,2022,10,2752.0,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
274,2022-11-01,2022,11,2761.5,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
275,2022-12-01,2022,12,2757.5,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
276,2023-01-01,2023,01,2704.6,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
277,2023-02-01,2023,02,2719.4,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
278,2023-03-01,2023,03,2733.1,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
279,2023-04-01,2023,04,2766.8,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
280,2023-05-01,2023,05,2790.4,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
281,2023-06-01,2023,06,2807.0,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
282,2023-07-01,2023,07,2807.4,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
283,2023-08-01,2023,08,2797.9,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
284,2023-09-01,2023,09,2790.8,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
285,2023-10-01,2023,10,2799.0,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
286,2023-11-01,2023,11,2811.2,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
287,2023-12-01,2023,12,2813.4,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
288,2024-01-01,2024,01,2786.3,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
289,2024-02-01,2024,02,2798.9,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
290,2024-03-01,2024,03,2811.4,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
291,2024-04-01,2024,04,2828.0,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
292,2024-05-01,2024,05,2848.6,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
293,2024-06-01,2024,06,2861.0,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
294,2024-07-01,2024,07,2860.4,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
295,2024-08-01,2024,08,2849.0,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
296,2024-09-01,2024,09,2843.4,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
297,2024-10-01,2024,10,2856.1,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
298,2024-11-01,2024,11,2865.9,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
299,2024-12-01,2024,12,2865.6,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
300,2025-01-01,2025,01,2793.4,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
301,2025-02-01,2025,02,2809.3,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
302,2025-03-01,2025,03,2822.7,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
303,2025-04-01,2025,04,2827.6,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
304,2025-05-01,2025,05,2848.1,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
305,2025-06-01,2025,06,2842.8,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
306,2025-07-01,2025,07,2835.6,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
307,2025-08-01,2025,08,2820.6,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
308,2025-09-01,2025,09,2806.2,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
309,2025-10-01,2025,10,2797.2,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
310,2025-11-01,2025,11,2806.8,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
311,2025-12-01,2025,12,2803.3,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
312,2026-01-01,2026,01,2746.9,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
313,2026-02-01,2026,02,2752.2,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
314,2026-03-01,2026,03,,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
315,2026-04-01,2026,04,,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
316,2026-05-01,2026,05,,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
317,2026-06-01,2026,06,,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
318,2026-07-01,2026,07,,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
319,2026-08-01,2026,08,,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
320,2026-09-01,2026,09,,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
321,2026-10-01,2026,10,,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
322,2026-11-01,2026,11,,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
323,2026-12-01,2026,12,,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
324,,2000,00,2471.6,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
325,,2001,00,2487.2,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
326,,2002,00,2495.8,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
327,,2003,00,2502.9,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
328,,2004,00,2531.1,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
329,,2005,00,2570.5,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
330,,2006,00,2605.0,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
331,,2007,00,2625.7,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
332,,2008,00,2617.0,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
333,,2009,00,2540.3,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
334,,2010,00,2535.7,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
335,,2011,00,2561.9,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
336,,2012,00,2592.2,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
337,,2013,00,2617.4,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
338,,2014,00,2639.4,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
339,,2015,00,2680.1,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
340,,2016,00,2714.8,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
341,,2017,00,2744.4,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
342,,2018,00,2769.7,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
343,,2019,00,2788.7,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
344,,2020,00,2598.6,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
345,,2021,00,2665.4,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
346,,2022,00,2731.4,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
347,,2023,00,2778.4,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
348,,2024,00,2839.6,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
349,,2025,00,2817.8,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
350,,2026,00,,Maryland,Statewide,Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
351,2000-01-01,2000,01,1212.9,Maryland,"Baltimore-Columbia-Towson, MD",Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
352,2000-02-01,2000,02,1218.5,Maryland,"Baltimore-Columbia-Towson, MD",Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
353,2000-03-01,2000,03,1235.9,Maryland,"Baltimore-Columbia-Towson, MD",Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
354,2000-04-01,2000,04,1248.8,Maryland,"Baltimore-Columbia-Towson, MD",Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
355,2000-05-01,2000,05,1261.0,Maryland,"Baltimore-Columbia-Towson, MD",Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
356,2000-06-01,2000,06,1268.9,Maryland,"Baltimore-Columbia-Towson, MD",Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
357,2000-07-01,2000,07,1258.0,Maryland,"Baltimore-Columbia-Towson, MD",Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
358,2000-08-01,2000,08,1255.6,Maryland,"Baltimore-Columbia-Towson, MD",Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
359,2000-09-01,2000,09,1263.8,Maryland,"Baltimore-Columbia-Towson, MD",Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
360,2000-10-01,2000,10,1272.5,Maryland,"Baltimore-Columbia-Towson, MD",Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
361,2000-11-01,2000,11,1281.3,Maryland,"Baltimore-Columbia-Towson, MD",Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
362,2000-12-01,2000,12,1288.9,Maryland,"Baltimore-Columbia-Towson, MD",Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
363,2001-01-01,2001,01,1237.0,Maryland,"Baltimore-Columbia-Towson, MD",Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
364,2001-02-01,2001,02,1246.0,Maryland,"Baltimore-Columbia-Towson, MD",Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
365,2001-03-01,2001,03,1257.3,Maryland,"Baltimore-Columbia-Towson, MD",Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
366,2001-04-01,2001,04,1261.1,Maryland,"Baltimore-Columbia-Towson, MD",Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
367,2001-05-01,2001,05,1269.0,Maryland,"Baltimore-Columbia-Towson, MD",Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
368,2001-06-01,2001,06,1276.1,Maryland,"Baltimore-Columbia-Towson, MD",Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
369,2001-07-01,2001,07,1266.3,Maryland,"Baltimore-Columbia-Towson, MD",Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
370,2001-08-01,2001,08,1261.8,Maryland,"Baltimore-Columbia-Towson, MD",Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
371,2001-09-01,2001,09,1263.9,Maryland,"Baltimore-Columbia-Towson, MD",Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
372,2001-10-01,2001,10,1266.8,Maryland,"Baltimore-Columbia-Towson, MD",Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
373,2001-11-01,2001,11,1274.6,Maryland,"Baltimore-Columbia-Towson, MD",Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
374,2001-12-01,2001,12,1277.0,Maryland,"Baltimore-Columbia-Towson, MD",Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
375,2002-01-01,2002,01,1232.0,Maryland,"Baltimore-Columbia-Towson, MD",Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
376,2002-02-01,2002,02,1240.2,Maryland,"Baltimore-Columbia-Towson, MD",Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
377,2002-03-01,2002,03,1253.2,Maryland,"Baltimore-Columbia-Towson, MD",Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
378,2002-04-01,2002,04,1255.7,Maryland,"Baltimore-Columbia-Towson, MD",Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
379,2002-05-01,2002,05,1265.5,Maryland,"Baltimore-Columbia-Towson, MD",Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
380,2002-06-01,2002,06,1270.1,Maryland,"Baltimore-Columbia-Towson, MD",Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
381,2002-07-01,2002,07,1259.0,Maryland,"Baltimore-Columbia-Towson, MD",Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
382,2002-08-01,2002,08,1255.3,Maryland,"Baltimore-Columbia-Towson, MD",Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
383,2002-09-01,2002,09,1258.3,Maryland,"Baltimore-Columbia-Towson, MD",Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
384,2002-10-01,2002,10,1261.7,Maryland,"Baltimore-Columbia-Towson, MD",Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
385,2002-11-01,2002,11,1267.9,Maryland,"Baltimore-Columbia-Towson, MD",Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
386,2002-12-01,2002,12,1268.9,Maryland,"Baltimore-Columbia-Towson, MD",Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
387,2003-01-01,2003,01,1232.0,Maryland,"Baltimore-Columbia-Towson, MD",Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
388,2003-02-01,2003,02,1230.0,Maryland,"Baltimore-Columbia-Towson, MD",Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
389,2003-03-01,2003,03,1242.4,Maryland,"Baltimore-Columbia-Towson, MD",Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
390,2003-04-01,2003,04,1257.0,Maryland,"Baltimore-Columbia-Towson, MD",Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
391,2003-05-01,2003,05,1266.1,Maryland,"Baltimore-Columbia-Towson, MD",Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
392,2003-06-01,2003,06,1264.6,Maryland,"Baltimore-Columbia-Towson, MD",Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
393,2003-07-01,2003,07,1253.5,Maryland,"Baltimore-Columbia-Towson, MD",Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
394,2003-08-01,2003,08,1263.5,Maryland,"Baltimore-Columbia-Towson, MD",Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
395,2003-09-01,2003,09,1263.7,Maryland,"Baltimore-Columbia-Towson, MD",Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
396,2003-10-01,2003,10,1269.8,Maryland,"Baltimore-Columbia-Towson, MD",Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
397,2003-11-01,2003,11,1275.3,Maryland,"Baltimore-Columbia-Towson, MD",Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
398,2003-12-01,2003,12,1278.7,Maryland,"Baltimore-Columbia-Towson, MD",Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
399,2004-01-01,2004,01,1239.9,Maryland,"Baltimore-Columbia-Towson, MD",Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
400,2004-02-01,2004,02,1243.8,Maryland,"Baltimore-Columbia-Towson, MD",Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
401,2004-03-01,2004,03,1259.9,Maryland,"Baltimore-Columbia-Towson, MD",Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
402,2004-04-01,2004,04,1267.4,Maryland,"Baltimore-Columbia-Towson, MD",Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
403,2004-05-01,2004,05,1275.3,Maryland,"Baltimore-Columbia-Towson, MD",Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
404,2004-06-01,2004,06,1282.2,Maryland,"Baltimore-Columbia-Towson, MD",Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
405,2004-07-01,2004,07,1272.7,Maryland,"Baltimore-Columbia-Towson, MD",Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
406,2004-08-01,2004,08,1272.9,Maryland,"Baltimore-Columbia-Towson, MD",Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
407,2004-09-01,2004,09,1274.5,Maryland,"Baltimore-Columbia-Towson, MD",Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
408,2004-10-01,2004,10,1284.4,Maryland,"Baltimore-Columbia-Towson, MD",Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
409,2004-11-01,2004,11,1290.4,Maryland,"Baltimore-Columbia-Towson, MD",Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
410,2004-12-01,2004,12,1293.7,Maryland,"Baltimore-Columbia-Towson, MD",Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
411,2005-01-01,2005,01,1256.7,Maryland,"Baltimore-Columbia-Towson, MD",Total Nonfarm,Total Nonfarm,"All Employees, In Thousands"
